"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.673794725E1,1.527161949E-4,2.596175298E-3,1.069013379E-3,2.811803339E-3
1.674010241E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.674225751E1,1.527161949E-4,1.374445739E-3,-1.374445739E-3,1.949749834E-3
1.674441262E1,-1.069013379E-3,1.374445739E-3,1.069013379E-3,2.043203440E-3
1.674656772E1,2.596175298E-3,1.527161949E-4,-1.527161949E-4,2.605143115E-3
1.674872282E1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.675087793E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.675303303E1,1.374445739E-3,3.817904973E-3,-1.527161949E-4,4.060643017E-3
1.675518814E1,-3.512472380E-3,-1.069013379E-3,-1.527161949E-4,3.674720950E-3
1.675734324E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.675949835E1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
1.676165345E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.676380855E1,1.527161949E-4,-2.290742937E-3,-1.374445739E-3,2.675803904E-3
1.676596371E1,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.676811882E1,1.374445739E-3,-2.290742937E-3,-1.527161949E-4,2.675803904E-3
1.677027392E1,2.596175298E-3,1.374445739E-3,1.069013379E-3,3.126022532E-3
1.677242902E1,1.374445739E-3,5.039634649E-3,-1.527161949E-4,5.225929651E-3
1.677458413E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.677673923E1,2.596175298E-3,1.374445739E-3,-1.527161949E-4,2.941521631E-3
1.677889434E1,1.374445739E-3,3.817904973E-3,-1.527161949E-4,4.060643017E-3
1.678104944E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.678320454E1,1.374445739E-3,2.596175298E-3,-1.374445739E-3,3.243197243E-3
1.678535970E1,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.678751480E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.678966991E1,-2.290742937E-3,1.527161949E-4,-1.527161949E-4,2.300901492E-3
1.679182501E1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
1.679398012E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.679613522E1,-2.290742937E-3,-1.069013379E-3,1.069013379E-3,2.744646136E-3
1.679829032E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.680044543E1,-2.290742937E-3,1.374445739E-3,-1.527161949E-4,2.675803904E-3
1.680260058E1,-2.290742937E-3,-1.069013379E-3,-1.527161949E-4,2.532511608E-3
1.680475569E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.680691079E1,1.374445739E-3,1.527161949E-4,-1.374445739E-3,1.949749834E-3
1.680906590E1,-1.069013379E-3,1.527161949E-4,-1.374445739E-3,1.747916740E-3
1.681122100E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.681337611E1,2.596175298E-3,1.374445739E-3,-1.527161949E-4,2.941521631E-3
1.681553121E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.681768632E1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.681984147E1,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
1.682199652E1,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
1.682415168E1,-2.290742937E-3,1.527161949E-4,-1.527161949E-4,2.300901492E-3
1.682630678E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.682846189E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.683061699E1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
1.683277210E1,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.683492720E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.683708230E1,3.817904973E-3,1.374445739E-3,1.069013379E-3,4.196223192E-3
1.683923741E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.684139256E1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
1.684354767E1,1.374445739E-3,1.374445739E-3,1.069013379E-3,2.218330855E-3
1.684570272E1,1.527161949E-4,-5.955931731E-3,-1.527161949E-4,5.959846244E-3
1.684785783E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.685001298E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.685216803E1,1.374445739E-3,-1.069013379E-3,-1.527161949E-4,1.747916740E-3
1.685432319E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.685647829E1,-1.069013379E-3,1.527161949E-4,1.069013379E-3,1.519506974E-3
1.685863340E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.686078850E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.686294361E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.686509871E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.686725382E1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
1.686940897E1,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.687156408E1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.687371918E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.687587428E1,1.374445739E-3,-1.069013379E-3,1.069013379E-3,2.043203440E-3
1.687802939E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.688018449E1,1.374445739E-3,-1.069013379E-3,-1.527161949E-4,1.747916740E-3
1.688233960E1,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
1.688449470E1,-2.290742937E-3,-2.290742937E-3,1.069013379E-3,3.411421407E-3
1.688664986E1,1.527161949E-4,-3.512472380E-3,1.069013379E-3,3.674720950E-3
1.688880496E1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
1.689096006E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.689311517E1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
1.689527027E1,-2.290742937E-3,-3.512472380E-3,-1.527161949E-4,4.196223023E-3
1.689742538E1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
1.689958048E1,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
1.690173558E1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.690389069E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.690604579E1,1.527161949E-4,3.817904973E-3,-1.527161949E-4,3.824008742E-3
1.690820095E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.691035600E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.691251116E1,-1.069013379E-3,-4.734201822E-3,2.290742937E-3,5.366838893E-3
1.691466626E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.691682137E1,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.691897647E1,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
1.692113158E1,-1.069013379E-3,-4.734201822E-3,-1.527161949E-4,4.855798465E-3
1.692328668E1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
1.692544178E1,-2.290742937E-3,-5.955931731E-3,-1.527161949E-4,6.383098638E-3
1.692759689E1,1.374445739E-3,2.596175298E-3,-1.374445739E-3,3.243197243E-3
1.692975204E1,1.374445739E-3,-2.290742937E-3,-1.527161949E-4,2.675803904E-3
1.693190710E1,1.374445739E-3,-1.069013379E-3,-1.527161949E-4,1.747916740E-3
1.693406225E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.693621736E1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
1.693837246E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.694052756E1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
1.694268267E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.694483777E1,1.374445739E-3,-1.069013379E-3,-1.527161949E-4,1.747916740E-3
1.694699288E1,3.817904973E-3,-3.512472380E-3,-1.527161949E-4,5.190104319E-3
1.694914803E1,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.695130314E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.695345824E1,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
1.695561335E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.695776845E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.695992355E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.696207866E1,-3.512472380E-3,-2.290742937E-3,-1.527161949E-4,4.196223023E-3
1.696423376E1,-1.069013379E-3,2.596175298E-3,1.069013379E-3,3.004281176E-3
1.696638892E1,-2.290742937E-3,3.817904973E-3,1.069013379E-3,4.578939964E-3
1.696854397E1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.697069913E1,1.527161949E-4,2.596175298E-3,1.069013379E-3,2.811803339E-3
1.697285423E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.697500934E1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.697716444E1,1.374445739E-3,-1.069013379E-3,-1.527161949E-4,1.747916740E-3
1.697931954E1,1.374445739E-3,-4.734201822E-3,-1.527161949E-4,4.932047265E-3
1.698147465E1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.698362975E1,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.698578486E1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
1.698794001E1,-2.290742937E-3,1.527161949E-4,1.069013379E-3,2.532511608E-3
1.699009507E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.699225022E1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
1.699440533E1,1.527161949E-4,2.596175298E-3,-1.374445739E-3,2.941521631E-3
1.699656043E1,1.374445739E-3,3.817904973E-3,1.069013379E-3,4.196223192E-3
1.699871553E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.700087064E1,1.527161949E-4,-2.290742937E-3,1.069013379E-3,2.532511608E-3
1.700302574E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.700518085E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.700733600E1,1.527161949E-4,-1.069013379E-3,-1.374445739E-3,1.747916740E-3
1.700949111E1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.701164621E1,2.596175298E-3,-1.069013379E-3,1.069013379E-3,3.004281176E-3
1.701380132E1,-1.069013379E-3,-5.955931731E-3,1.069013379E-3,6.144810981E-3
1.701595642E1,-1.069013379E-3,-4.734201822E-3,-1.527161949E-4,4.855798465E-3
1.701811152E1,1.374445739E-3,5.039634649E-3,-1.527161949E-4,5.225929651E-3
1.702026663E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.702242173E1,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.702457684E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.702673194E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.702888710E1,1.527161949E-4,1.374445739E-3,2.290742937E-3,2.675803904E-3
1.703104220E1,-2.290742937E-3,1.527161949E-4,1.069013379E-3,2.532511608E-3
1.703319725E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.703535241E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.703750751E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.703966262E1,-1.069013379E-3,-2.290742937E-3,-1.374445739E-3,2.877393595E-3
1.704181772E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.704397282E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.704612793E1,1.374445739E-3,1.527161949E-4,-1.374445739E-3,1.949749834E-3
1.704828308E1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.705043819E1,1.374445739E-3,2.596175298E-3,1.069013379E-3,3.126022532E-3
1.705259324E1,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
1.705474840E1,1.527161949E-4,1.374445739E-3,1.069013379E-3,1.747916740E-3
1.705690350E1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.705905861E1,-2.290742937E-3,1.527161949E-4,1.069013379E-3,2.532511608E-3
1.706121371E1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
1.706336882E1,-2.290742937E-3,-2.290742937E-3,-1.527161949E-4,3.243197288E-3
1.706552392E1,-2.290742937E-3,-1.069013379E-3,1.069013379E-3,2.744646136E-3
1.706767902E1,-2.290742937E-3,1.527161949E-4,-1.527161949E-4,2.300901492E-3
1.706983418E1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.707198923E1,-1.069013379E-3,3.817904973E-3,1.069013379E-3,4.106333838E-3
1.707414439E1,1.527161949E-4,1.374445739E-3,1.069013379E-3,1.747916740E-3
1.707629949E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.707845460E1,1.374445739E-3,1.527161949E-4,1.069013379E-3,1.747916740E-3
1.708060970E1,1.527161949E-4,1.374445739E-3,1.069013379E-3,1.747916740E-3
1.708276480E1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
1.708491991E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.708707501E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.708923012E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.709138527E1,2.596175298E-3,1.527161949E-4,1.069013379E-3,2.811803339E-3
1.709354038E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.709569548E1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
1.709785058E1,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.710000569E1,1.374445739E-3,-1.069013379E-3,1.069013379E-3,2.043203440E-3
1.710216079E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.710431590E1,-1.069013379E-3,1.527161949E-4,1.069013379E-3,1.519506974E-3
1.710647105E1,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
1.710862616E1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
1.711078126E1,-1.069013379E-3,-3.512472380E-3,1.069013379E-3,3.824008555E-3
1.711293637E1,-1.069013379E-3,-3.512472380E-3,1.069013379E-3,3.824008555E-3
1.711509147E1,1.527161949E-4,3.817904973E-3,-1.527161949E-4,3.824008742E-3
1.711724658E1,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
1.711940168E1,1.374445739E-3,-2.290742937E-3,-1.527161949E-4,2.675803904E-3
1.712155678E1,1.374445739E-3,1.374445739E-3,1.069013379E-3,2.218330855E-3
1.712371189E1,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.712586699E1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.712802210E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.713017720E1,1.374445739E-3,5.039634649E-3,-1.527161949E-4,5.225929651E-3
1.713233236E1,1.374445739E-3,3.817904973E-3,-1.527161949E-4,4.060643017E-3
1.713448746E1,-1.069013379E-3,3.817904973E-3,-1.527161949E-4,3.967683232E-3
1.713664257E1,-1.069013379E-3,-3.512472380E-3,1.069013379E-3,3.824008555E-3
1.713879767E1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
1.714095277E1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.714310788E1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
1.714526298E1,-2.290742937E-3,-1.069013379E-3,-1.527161949E-4,2.532511608E-3
1.714741808E1,-1.069013379E-3,1.527161949E-4,-1.374445739E-3,1.747916740E-3
1.714957324E1,-1.069013379E-3,2.596175298E-3,-1.527161949E-4,2.811803339E-3
1.715172835E1,-1.069013379E-3,1.527161949E-4,-1.374445739E-3,1.747916740E-3
1.715388340E1,-3.512472380E-3,-2.290742937E-3,1.069013379E-3,4.327557629E-3
1.715603855E1,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.715819366E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.716034876E1,1.527161949E-4,1.374445739E-3,-1.374445739E-3,1.949749834E-3
1.716250387E1,1.374445739E-3,2.596175298E-3,1.069013379E-3,3.126022532E-3
1.716465897E1,1.374445739E-3,2.596175298E-3,1.069013379E-3,3.126022532E-3
1.716681408E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.716896918E1,1.527161949E-4,1.374445739E-3,1.069013379E-3,1.747916740E-3
1.717112428E1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
1.717327944E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.717543449E1,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.717758965E1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.717974475E1,-1.069013379E-3,-1.069013379E-3,-1.374445739E-3,2.043203440E-3
1.718189986E1,1.374445739E-3,1.527161949E-4,1.069013379E-3,1.747916740E-3
1.718405496E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.718621006E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.718836517E1,1.374445739E-3,-1.069013379E-3,1.069013379E-3,2.043203440E-3
1.719052027E1,2.596175298E-3,-2.290742937E-3,1.069013379E-3,3.623592001E-3
1.719267543E1,1.374445739E-3,1.374445739E-3,1.069013379E-3,2.218330855E-3
1.719483053E1,1.374445739E-3,-2.290742937E-3,-1.527161949E-4,2.675803904E-3
1.719698564E1,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.719914074E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.720129585E1,-1.069013379E-3,-4.734201822E-3,-1.527161949E-4,4.855798465E-3
1.720345095E1,1.374445739E-3,5.039634649E-3,-1.527161949E-4,5.225929651E-3
1.720560605E1,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.720776116E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.720991632E1,1.527161949E-4,2.596175298E-3,-1.374445739E-3,2.941521631E-3
1.721207142E1,1.527161949E-4,-4.734201822E-3,-1.527161949E-4,4.739125591E-3
1.721422652E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.721638163E1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
1.721853673E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.722069184E1,-2.290742937E-3,-3.512472380E-3,-1.527161949E-4,4.196223023E-3
1.722284694E1,-2.290742937E-3,-1.069013379E-3,-1.527161949E-4,2.532511608E-3
1.722500204E1,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.722715715E1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
1.722931225E1,3.817904973E-3,3.817904973E-3,1.069013379E-3,5.504142656E-3
1.723146741E1,1.374445739E-3,3.817904973E-3,-1.527161949E-4,4.060643017E-3
1.723362246E1,-1.069013379E-3,2.596175298E-3,-1.374445739E-3,3.126022532E-3
1.723577762E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.723793272E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.724008782E1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
1.724224293E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.724439803E1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.724655314E1,-1.069013379E-3,-1.069013379E-3,-1.374445739E-3,2.043203440E-3
1.724870829E1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
1.725086335E1,1.527161949E-4,-4.734201822E-3,1.069013379E-3,4.855798465E-3
1.725301850E1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
1.725517361E1,1.374445739E-3,-2.290742937E-3,-1.527161949E-4,2.675803904E-3
1.725732871E1,1.374445739E-3,-1.069013379E-3,-1.527161949E-4,1.747916740E-3
1.725948382E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.726163892E1,-1.069013379E-3,-4.734201822E-3,1.069013379E-3,4.969733001E-3
1.726379402E1,2.596175298E-3,1.374445739E-3,1.069013379E-3,3.126022532E-3
1.726594913E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.726810423E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.727025934E1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
1.727241449E1,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
1.727456954E1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.727672470E1,1.374445739E-3,-1.069013379E-3,1.069013379E-3,2.043203440E-3
1.727887980E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.728103491E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.728319001E1,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
1.728534512E1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
1.728750022E1,1.527161949E-4,-2.290742937E-3,1.069013379E-3,2.532511608E-3
1.728965533E1,-2.290742937E-3,-4.734201822E-3,-1.527161949E-4,5.261510462E-3
1.729181043E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.729396553E1,1.374445739E-3,-1.069013379E-3,1.069013379E-3,2.043203440E-3
1.729612069E1,-2.290742937E-3,-1.069013379E-3,-1.527161949E-4,2.532511608E-3
1.729827579E1,-2.290742937E-3,2.596175298E-3,-1.527161949E-4,3.465681985E-3
1.730043090E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.730258600E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.730474111E1,-2.290742937E-3,-1.069013379E-3,1.069013379E-3,2.744646136E-3
1.730689621E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.730905132E1,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.731120647E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.731336152E1,-1.069013379E-3,1.374445739E-3,1.069013379E-3,2.043203440E-3
1.731551668E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.731767178E1,1.527161949E-4,5.039634649E-3,-1.527161949E-4,5.044260289E-3
1.731982689E1,1.527161949E-4,1.374445739E-3,-1.374445739E-3,1.949749834E-3
1.732198199E1,2.596175298E-3,2.596175298E-3,1.069013379E-3,3.824008625E-3
1.732413710E1,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.732629220E1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.732844730E1,-2.290742937E-3,-5.955931731E-3,-1.527161949E-4,6.383098638E-3
1.733060246E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.733275756E1,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.733491267E1,1.374445739E-3,3.817904973E-3,-1.527161949E-4,4.060643017E-3
1.733706777E1,-1.069013379E-3,5.039634649E-3,-1.527161949E-4,5.154030387E-3
1.733922288E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.734137798E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.734353308E1,2.596175298E-3,2.596175298E-3,-1.527161949E-4,3.674721022E-3
1.734568819E1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
1.734784335E1,1.374445739E-3,1.374445739E-3,-1.374445739E-3,2.380609853E-3
1.734999845E1,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
1.735215355E1,-1.069013379E-3,1.374445739E-3,1.069013379E-3,2.043203440E-3
1.735430866E1,-2.290742937E-3,1.527161949E-4,2.290742937E-3,3.243197288E-3
1.735646376E1,-2.290742937E-3,1.374445739E-3,-1.527161949E-4,2.675803904E-3
1.735861887E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.736077397E1,1.527161949E-4,3.817904973E-3,-1.374445739E-3,4.060643017E-3
1.736292908E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.736508418E1,1.374445739E-3,3.817904973E-3,1.069013379E-3,4.196223192E-3
1.736723928E1,-1.069013379E-3,1.374445739E-3,1.069013379E-3,2.043203440E-3
1.736939444E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.737154949E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.737370465E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.737585975E1,-1.069013379E-3,3.817904973E-3,1.069013379E-3,4.106333838E-3
1.737801486E1,1.527161949E-4,1.374445739E-3,2.290742937E-3,2.675803904E-3
1.738016996E1,1.374445739E-3,2.596175298E-3,1.069013379E-3,3.126022532E-3
1.738232506E1,1.527161949E-4,-4.734201822E-3,1.069013379E-3,4.855798465E-3
1.738448017E1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.738663527E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.738879038E1,1.527161949E-4,1.374445739E-3,-1.374445739E-3,1.949749834E-3
1.739094553E1,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.739310064E1,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.739525574E1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
