"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.544462038E1,1.527161949E-4,-8.964440972E-2,1.832594397E-3,8.966326961E-2
1.544677558E1,1.374445739E-3,-8.475748450E-2,6.108647794E-4,8.477082891E-2
1.544893079E1,3.817904973E-3,-8.475748450E-2,1.832594397E-3,8.486321923E-2
1.545108600E1,2.596175298E-3,-8.842267841E-2,1.832594397E-3,8.847976371E-2
1.545324126E1,5.039634649E-3,-8.597921580E-2,1.832594397E-3,8.614628181E-2
1.545539647E1,6.261364091E-3,-8.597921580E-2,1.832594397E-3,8.622638014E-2
1.545755168E1,2.596175298E-3,-8.597921580E-2,1.832594397E-3,8.603792233E-2
1.545970694E1,1.374445739E-3,-9.086613357E-2,1.832594397E-3,9.089500390E-2
1.546186215E1,-1.069013379E-3,-8.720094711E-2,1.832594397E-3,8.722675259E-2
1.546401736E1,-1.069013379E-3,-9.086613357E-2,3.054323839E-3,9.092373680E-2
1.546617262E1,-1.069013379E-3,-8.964440972E-2,3.054323839E-3,8.970279749E-2
1.546832782E1,2.596175298E-3,-8.842267841E-2,3.054323839E-3,8.851349658E-2
1.547048303E1,1.527161949E-4,-8.720094711E-2,1.832594397E-3,8.722033536E-2
1.547263829E1,-1.069013379E-3,-9.208786488E-2,3.054323839E-3,9.214470436E-2
1.547479350E1,1.527161949E-4,-9.208786488E-2,1.832594397E-3,9.210622445E-2
1.547694871E1,-1.069013379E-3,-9.208786488E-2,3.054323839E-3,9.214470436E-2
1.547910397E1,-1.069013379E-3,-9.208786488E-2,1.832594397E-3,9.211230129E-2
1.548125918E1,-1.069013379E-3,-9.453132749E-2,1.832594397E-3,9.455513243E-2
1.548341439E1,-1.069013379E-3,-9.208786488E-2,1.832594397E-3,9.211230129E-2
1.548556959E1,3.817904973E-3,-8.842267841E-2,3.054323839E-3,8.855775150E-2
1.548772486E1,3.817904973E-3,-8.964440972E-2,1.832594397E-3,8.974438698E-2
1.548988006E1,2.596175298E-3,-9.086613357E-2,3.054323839E-3,9.095451198E-2
1.549203527E1,3.817904973E-3,-9.086613357E-2,6.108647794E-4,9.094835779E-2
1.549419048E1,3.817904973E-3,-8.720094711E-2,6.108647794E-4,8.728662401E-2
1.549634574E1,3.817904973E-3,-9.086613357E-2,6.108647794E-4,9.094835779E-2
1.549850095E1,2.596175298E-3,-8.842267841E-2,1.832594397E-3,8.847976371E-2
1.550065616E1,1.527161949E-4,-9.086613357E-2,1.832594397E-3,9.088473994E-2
1.550281142E1,1.527161949E-4,-8.964440972E-2,1.832594397E-3,8.966326961E-2
1.550496663E1,1.527161949E-4,-9.208786488E-2,3.054323839E-3,9.213862965E-2
1.550712189E1,-2.290742937E-3,-9.575305134E-2,3.054323839E-3,9.582913564E-2
1.550927709E1,-1.069013379E-3,-9.575305134E-2,1.832594397E-3,9.577655263E-2
1.551143230E1,1.527161949E-4,-9.453132749E-2,1.832594397E-3,9.454921259E-2
1.551358751E1,-1.069013379E-3,-9.453132749E-2,1.832594397E-3,9.455513243E-2
1.551574272E1,2.596175298E-3,-9.208786488E-2,1.832594397E-3,9.214267950E-2
1.551789798E1,-1.069013379E-3,-9.575305134E-2,1.832594397E-3,9.577655263E-2
1.552005319E1,1.527161949E-4,-9.208786488E-2,3.054323839E-3,9.213862965E-2
1.552220845E1,2.596175298E-3,-9.453132749E-2,1.832594397E-3,9.458472606E-2
1.552436366E1,3.817904973E-3,-8.842267841E-2,1.832594397E-3,8.852403548E-2
1.552651887E1,2.596175298E-3,-9.330959618E-2,1.832594397E-3,9.336369352E-2
1.552867407E1,2.596175298E-3,-9.575305134E-2,1.832594397E-3,9.580576898E-2
1.553082933E1,1.374445739E-3,-9.697478265E-2,1.832594397E-3,9.700183489E-2
1.553298454E1,1.374445739E-3,-9.208786488E-2,1.832594397E-3,9.211635230E-2
1.553513980E1,1.374445739E-3,-9.330959618E-2,1.832594397E-3,9.333771072E-2
1.553729501E1,1.527161949E-4,-9.575305134E-2,3.054323839E-3,9.580187398E-2
1.553945022E1,1.374445739E-3,-9.208786488E-2,1.832594397E-3,9.211635230E-2
1.554160543E1,-2.290742937E-3,-9.941824526E-2,1.832594397E-3,9.946151716E-2
1.554376064E1,1.374445739E-3,-9.575305134E-2,6.108647794E-4,9.576486359E-2
1.554591590E1,-1.069013379E-3,-9.819651395E-2,1.832594397E-3,9.821943058E-2
1.554807111E1,1.527161949E-4,-9.330959618E-2,3.054323839E-3,9.335969664E-2
1.555022636E1,2.596175298E-3,-9.330959618E-2,1.832594397E-3,9.336369352E-2
1.555238157E1,1.374445739E-3,-9.575305134E-2,1.832594397E-3,9.578044865E-2
1.555453678E1,1.374445739E-3,-9.575305134E-2,6.108647794E-4,9.576486359E-2
1.555669204E1,2.596175298E-3,-9.819651395E-2,3.054323839E-3,9.827830062E-2
1.555884725E1,3.817904973E-3,-9.453132749E-2,1.832594397E-3,9.462614161E-2
1.556100246E1,3.817904973E-3,-9.330959618E-2,1.832594397E-3,9.340565047E-2
1.556315767E1,2.596175298E-3,-9.941824526E-2,3.054323839E-3,9.949902768E-2
1.556531288E1,2.596175298E-3,-9.697478265E-2,3.054323839E-3,9.705759882E-2
1.556746814E1,1.374445739E-3,-9.575305134E-2,1.832594397E-3,9.578044865E-2
1.556962334E1,1.374445739E-3,-9.941824526E-2,3.054323839E-3,9.947464745E-2
1.557177855E1,1.374445739E-3,-9.330959618E-2,3.054323839E-3,9.336968852E-2
1.557393381E1,1.374445739E-3,-9.330959618E-2,1.832594397E-3,9.333771072E-2
1.557608902E1,1.374445739E-3,-9.697478265E-2,3.054323839E-3,9.703260516E-2
1.557824428E1,-1.069013379E-3,-9.697478265E-2,6.108647794E-4,9.698259851E-2
1.558039949E1,1.527161949E-4,-9.697478265E-2,1.832594397E-3,9.699221718E-2
1.558255470E1,1.527161949E-4,-1.006399691E-1,1.832594397E-3,1.006567688E-1
1.558470991E1,2.596175298E-3,-9.819651395E-2,3.054323839E-3,9.827830062E-2
1.558686517E1,1.527161949E-4,-9.941824526E-2,3.054323839E-3,9.946526884E-2
1.558902038E1,3.817904973E-3,-9.941824526E-2,1.832594397E-3,9.950840311E-2
1.559117558E1,1.374445739E-3,-1.030834317E-1,1.832594397E-3,1.031088813E-1
1.559333084E1,1.374445739E-3,-9.697478265E-2,1.832594397E-3,9.700183489E-2
1.559548605E1,2.596175298E-3,-9.941824526E-2,1.832594397E-3,9.946902039E-2
1.559764126E1,1.374445739E-3,-9.575305134E-2,1.832594397E-3,9.578044865E-2
1.559979647E1,1.374445739E-3,-9.819651395E-2,1.832594397E-3,9.822322971E-2
1.560195173E1,1.374445739E-3,-9.819651395E-2,1.832594397E-3,9.822322971E-2
1.560410694E1,3.817904973E-3,-9.697478265E-2,3.054323839E-3,9.709795962E-2
1.560626215E1,2.596175298E-3,-9.697478265E-2,3.054323839E-3,9.705759882E-2
1.560841741E1,2.596175298E-3,-9.941824526E-2,3.054323839E-3,9.949902768E-2
1.561057262E1,2.596175298E-3,-9.941824526E-2,3.054323839E-3,9.949902768E-2
1.561272782E1,1.374445739E-3,-1.006399691E-1,3.054323839E-3,1.006956870E-1
1.561488303E1,1.374445739E-3,-1.018617004E-1,3.054323839E-3,1.019167504E-1
1.561703829E1,2.596175298E-3,-1.006399691E-1,3.054323839E-3,1.007197717E-1
1.561919350E1,-1.069013379E-3,-1.006399691E-1,1.832594397E-3,1.006623295E-1
1.562134876E1,-1.069013379E-3,-1.006399691E-1,1.832594397E-3,1.006623295E-1
1.562350392E1,-3.512472380E-3,-1.018617004E-1,6.108647794E-4,1.019240729E-1
1.562565918E1,-1.069013379E-3,-1.018617004E-1,1.832594397E-3,1.018837926E-1
1.562781439E1,-1.069013379E-3,-1.030834317E-1,1.832594397E-3,1.031052622E-1
1.562996959E1,-1.069013379E-3,-1.018617004E-1,6.108647794E-4,1.018691413E-1
1.563212486E1,1.374445739E-3,-1.030834317E-1,1.832594397E-3,1.031088813E-1
1.563428006E1,1.374445739E-3,-1.006399691E-1,3.054323839E-3,1.006956870E-1
1.563643527E1,1.374445739E-3,-1.018617004E-1,3.054323839E-3,1.019167504E-1
1.563859053E1,2.596175298E-3,-9.941824526E-2,3.054323839E-3,9.949902768E-2
1.564074574E1,1.527161949E-4,-1.091920808E-1,1.832594397E-3,1.092075649E-1
1.564290095E1,1.527161949E-4,-1.018617004E-1,1.832594397E-3,1.018782987E-1
1.564505621E1,1.527161949E-4,-9.941824526E-2,3.054323839E-3,9.946526884E-2
1.564721142E1,1.374445739E-3,-1.018617004E-1,3.054323839E-3,1.019167504E-1
1.564936662E1,-1.069013379E-3,-1.043051630E-1,3.054323839E-3,1.043553483E-1
1.565152183E1,2.596175298E-3,-1.006399691E-1,3.054323839E-3,1.007197717E-1
1.565367709E1,2.596175298E-3,-1.030834317E-1,4.276053514E-3,1.032047414E-1
1.565583230E1,1.527161949E-4,-1.030834317E-1,3.054323839E-3,1.031287841E-1
1.565798756E1,1.374445739E-3,-9.330959618E-2,6.108647794E-4,9.332171771E-2
1.566014272E1,1.527161949E-4,-1.030834317E-1,1.832594397E-3,1.030998333E-1
1.566229798E1,1.527161949E-4,-1.018617004E-1,3.054323839E-3,1.019075965E-1
1.566445319E1,1.527161949E-4,-1.055268943E-1,3.054323839E-3,1.055711970E-1
1.566660845E1,-1.069013379E-3,-1.018617004E-1,3.054323839E-3,1.019130889E-1
1.566876366E1,2.596175298E-3,-1.018617004E-1,1.832594397E-3,1.019112582E-1
1.567091886E1,-1.069013379E-3,-1.018617004E-1,3.054323839E-3,1.019130889E-1
1.567307413E1,1.374445739E-3,-1.043051630E-1,1.832594397E-3,1.043303146E-1
1.567522933E1,1.374445739E-3,-1.067486182E-1,3.054323839E-3,1.068011492E-1
1.567738454E1,3.817904973E-3,-1.043051630E-1,3.054323839E-3,1.044196932E-1
1.567953975E1,3.817904973E-3,-1.006399691E-1,3.054323839E-3,1.007586655E-1
1.568169496E1,3.817904973E-3,-9.819651395E-2,1.832594397E-3,9.828779249E-2
1.568385022E1,2.596175298E-3,-1.018617004E-1,1.832594397E-3,1.019112582E-1
1.568600543E1,1.374445739E-3,-1.018617004E-1,1.832594397E-3,1.018874551E-1
1.568816069E1,1.374445739E-3,-1.006399691E-1,1.832594397E-3,1.006660364E-1
1.569031590E1,1.527161949E-4,-1.006399691E-1,6.108647794E-4,1.006419389E-1
1.569247111E1,1.374445739E-3,-1.030834317E-1,3.054323839E-3,1.031378296E-1
1.569462631E1,1.527161949E-4,-1.030834317E-1,1.832594397E-3,1.030998333E-1
1.569678157E1,1.527161949E-4,-1.067486182E-1,3.054323839E-3,1.067924141E-1
1.569893678E1,1.527161949E-4,-1.043051630E-1,1.832594397E-3,1.043213725E-1
1.570109204E1,1.527161949E-4,-1.067486182E-1,3.054323839E-3,1.067924141E-1
1.570324725E1,1.374445739E-3,-1.055268943E-1,3.054323839E-3,1.055800333E-1
1.570540246E1,1.527161949E-4,-1.067486182E-1,1.832594397E-3,1.067644567E-1
1.570755767E1,-1.069013379E-3,-1.043051630E-1,3.054323839E-3,1.043553483E-1
1.570971288E1,-1.069013379E-3,-1.043051630E-1,1.832594397E-3,1.043267378E-1
1.571186814E1,1.374445739E-3,-1.030834317E-1,1.832594397E-3,1.031088813E-1
1.571402334E1,1.374445739E-3,-1.043051630E-1,3.054323839E-3,1.043589241E-1
1.571617855E1,1.374445739E-3,-1.030834317E-1,3.054323839E-3,1.031378296E-1
1.571833381E1,1.527161949E-4,-1.055268943E-1,1.832594397E-3,1.055429162E-1
1.572048902E1,2.596175298E-3,-1.030834317E-1,1.832594397E-3,1.031324024E-1
1.572264428E1,1.374445739E-3,-1.043051630E-1,1.832594397E-3,1.043303146E-1
1.572479944E1,2.596175298E-3,-1.067486182E-1,3.054323839E-3,1.068238574E-1
1.572695470E1,1.374445739E-3,-1.067486182E-1,1.832594397E-3,1.067731941E-1
1.572910991E1,2.596175298E-3,-1.018617004E-1,6.108647794E-4,1.018966108E-1
1.573126517E1,-1.069013379E-3,-1.055268943E-1,1.832594397E-3,1.055482194E-1
1.573342038E1,1.374445739E-3,-1.055268943E-1,1.832594397E-3,1.055517547E-1
1.573557558E1,1.527161949E-4,-1.018617004E-1,1.832594397E-3,1.018782987E-1
1.573773079E1,1.374445739E-3,-1.030834317E-1,1.832594397E-3,1.031088813E-1
1.573988605E1,1.527161949E-4,-1.055268943E-1,1.832594397E-3,1.055429162E-1
1.574204126E1,1.374445739E-3,-1.006399691E-1,3.054323839E-3,1.006956870E-1
1.574419647E1,2.596175298E-3,-9.941824526E-2,1.832594397E-3,9.946902039E-2
1.574635173E1,1.527161949E-4,-1.043051630E-1,1.832594397E-3,1.043213725E-1
1.574850694E1,1.374445739E-3,-1.055268943E-1,1.832594397E-3,1.055517547E-1
1.575066215E1,1.527161949E-4,-1.043051630E-1,3.054323839E-3,1.043499844E-1
1.575281736E1,2.596175298E-3,-1.030834317E-1,1.832594397E-3,1.031324024E-1
1.575497262E1,2.596175298E-3,-1.018617004E-1,1.832594397E-3,1.019112582E-1
1.575712782E1,3.817904973E-3,-1.079703495E-1,1.832594397E-3,1.080533719E-1
1.575928303E1,1.374445739E-3,-1.067486182E-1,3.054323839E-3,1.068011492E-1
1.576143829E1,2.596175298E-3,-1.043051630E-1,4.276053514E-3,1.044250535E-1
1.576359350E1,1.374445739E-3,-1.043051630E-1,1.832594397E-3,1.043303146E-1
1.576574871E1,1.374445739E-3,-1.055268943E-1,3.054323839E-3,1.055800333E-1
1.576790392E1,1.374445739E-3,-1.055268943E-1,1.832594397E-3,1.055517547E-1
1.577005918E1,1.374445739E-3,-1.043051630E-1,3.054323839E-3,1.043589241E-1
1.577221439E1,1.527161949E-4,-1.055268943E-1,1.832594397E-3,1.055429162E-1
1.577436959E1,-1.069013379E-3,-1.091920808E-1,3.054323839E-3,1.092400210E-1
1.577652486E1,1.374445739E-3,-1.055268943E-1,1.832594397E-3,1.055517547E-1
1.577868006E1,-1.069013379E-3,-1.067486182E-1,3.054323839E-3,1.067976553E-1
1.578083532E1,1.527161949E-4,-1.030834317E-1,1.832594397E-3,1.030998333E-1
1.578299048E1,1.527161949E-4,-1.030834317E-1,1.832594397E-3,1.030998333E-1
1.578514574E1,-1.069013379E-3,-1.067486182E-1,6.108647794E-4,1.067557185E-1
1.578730095E1,1.527161949E-4,-1.030834317E-1,3.054323839E-3,1.031287841E-1
1.578945616E1,1.374445739E-3,-1.043051630E-1,3.054323839E-3,1.043589241E-1
1.579161142E1,1.374445739E-3,-1.067486182E-1,3.054323839E-3,1.068011492E-1
1.579376663E1,2.596175298E-3,-1.067486182E-1,1.832594397E-3,1.067959082E-1
1.579592183E1,1.374445739E-3,-1.043051630E-1,3.054323839E-3,1.043589241E-1
1.579807709E1,1.527161949E-4,-1.018617004E-1,3.054323839E-3,1.019075965E-1
1.580023230E1,2.596175298E-3,-1.043051630E-1,1.832594397E-3,1.043535604E-1
1.580238751E1,2.596175298E-3,-9.941824526E-2,1.832594397E-3,9.946902039E-2
1.580454272E1,1.527161949E-4,-1.030834317E-1,1.832594397E-3,1.030998333E-1
1.580669798E1,2.596175298E-3,-1.055268943E-1,6.108647794E-4,1.055605926E-1
1.580885319E1,1.527161949E-4,-1.067486182E-1,1.832594397E-3,1.067644567E-1
1.581100840E1,-1.069013379E-3,-1.055268943E-1,3.054323839E-3,1.055764989E-1
1.581316366E1,1.527161949E-4,-1.030834317E-1,6.108647794E-4,1.030853548E-1
1.581531887E1,1.527161949E-4,-1.067486182E-1,3.054323839E-3,1.067924141E-1
1.581747407E1,1.374445739E-3,-1.018617004E-1,4.276053514E-3,1.019606775E-1
1.581962933E1,1.374445739E-3,-1.043051630E-1,1.832594397E-3,1.043303146E-1
1.582178454E1,1.527161949E-4,-1.055268943E-1,3.054323839E-3,1.055711970E-1
1.582393975E1,1.374445739E-3,-1.018617004E-1,3.054323839E-3,1.019167504E-1
1.582609496E1,1.527161949E-4,-1.006399691E-1,1.832594397E-3,1.006567688E-1
1.582825022E1,1.374445739E-3,-1.018617004E-1,3.054323839E-3,1.019167504E-1
1.583040543E1,2.596175298E-3,-1.055268943E-1,1.832594397E-3,1.055747316E-1
1.583256064E1,1.374445739E-3,-1.030834317E-1,1.832594397E-3,1.031088813E-1
1.583471584E1,2.596175298E-3,-9.819651395E-2,1.832594397E-3,9.824792049E-2
1.583687110E1,2.596175298E-3,-1.006399691E-1,1.832594397E-3,1.006901282E-1
1.583902631E1,2.596175298E-3,-1.018617004E-1,1.832594397E-3,1.019112582E-1
1.584118152E1,1.527161949E-4,-1.079703495E-1,3.054323839E-3,1.080136500E-1
1.584333678E1,1.527161949E-4,-1.018617004E-1,1.832594397E-3,1.018782987E-1
1.584549199E1,1.374445739E-3,-9.941824526E-2,1.832594397E-3,9.944463280E-2
1.584764720E1,1.374445739E-3,-9.819651395E-2,3.054323839E-3,9.825361748E-2
1.584980241E1,-1.069013379E-3,-1.006399691E-1,3.054323839E-3,1.006919811E-1
1.585195762E1,-1.069013379E-3,-9.941824526E-2,1.832594397E-3,9.944088033E-2
1.585411288E1,2.596175298E-3,-1.006399691E-1,1.832594397E-3,1.006901282E-1
1.585626808E1,-1.069013379E-3,-1.018617004E-1,6.108647794E-4,1.018691413E-1
1.585842334E1,1.374445739E-3,-1.006399691E-1,1.832594397E-3,1.006660364E-1
1.586057855E1,2.596175298E-3,-9.941824526E-2,1.832594397E-3,9.946902039E-2
1.586273376E1,3.817904973E-3,-9.941824526E-2,1.832594397E-3,9.950840311E-2
1.586488902E1,1.374445739E-3,-9.819651395E-2,1.832594397E-3,9.822322971E-2
1.586704423E1,-1.069013379E-3,-1.030834317E-1,1.832594397E-3,1.031052622E-1
1.586919944E1,1.374445739E-3,-9.819651395E-2,6.108647794E-4,9.820803230E-2
1.587135465E1,1.374445739E-3,-9.941824526E-2,3.054323839E-3,9.947464745E-2
1.587350991E1,1.374445739E-3,-9.575305134E-2,6.108647794E-4,9.576486359E-2
1.587566512E1,-1.069013379E-3,-9.453132749E-2,1.832594397E-3,9.455513243E-2
1.587782032E1,1.374445739E-3,-1.006399691E-1,1.832594397E-3,1.006660364E-1
1.587997553E1,1.527161949E-4,-1.006399691E-1,1.832594397E-3,1.006567688E-1
1.588213074E1,2.596175298E-3,-9.697478265E-2,1.832594397E-3,9.702683648E-2
1.588428600E1,1.374445739E-3,-9.697478265E-2,1.832594397E-3,9.700183489E-2
1.588644121E1,1.374445739E-3,-9.330959618E-2,3.054323839E-3,9.336968852E-2
1.588859642E1,1.527161949E-4,-9.208786488E-2,1.832594397E-3,9.210622445E-2
1.589075168E1,2.596175298E-3,-9.208786488E-2,1.832594397E-3,9.214267950E-2
1.589290689E1,1.527161949E-4,-9.575305134E-2,1.832594397E-3,9.577070829E-2
1.589506209E1,2.596175298E-3,-9.453132749E-2,1.832594397E-3,9.458472606E-2
1.589721736E1,1.527161949E-4,-9.575305134E-2,3.054323839E-3,9.580187398E-2
1.589937256E1,1.527161949E-4,-9.453132749E-2,3.054323839E-3,9.458078078E-2
1.590152782E1,1.374445739E-3,-9.697478265E-2,1.832594397E-3,9.700183489E-2
1.590368303E1,1.374445739E-3,-9.697478265E-2,1.832594397E-3,9.700183489E-2
1.590583824E1,1.374445739E-3,-9.330959618E-2,1.832594397E-3,9.333771072E-2
1.590799345E1,2.596175298E-3,-8.964440972E-2,6.108647794E-4,8.968407593E-2
1.591014871E1,1.527161949E-4,-9.697478265E-2,3.054323839E-3,9.702299050E-2
1.591230392E1,1.374445739E-3,-9.453132749E-2,1.832594397E-3,9.455907878E-2
1.591445912E1,1.527161949E-4,-9.453132749E-2,3.054323839E-3,9.458078078E-2
1.591661433E1,-1.069013379E-3,-9.086613357E-2,3.054323839E-3,9.092373680E-2
1.591876954E1,1.374445739E-3,-8.842267841E-2,1.832594397E-3,8.845234627E-2
1.592092475E1,1.374445739E-3,-8.597921580E-2,3.054323839E-3,8.604442774E-2
1.592308001E1,1.374445739E-3,-8.842267841E-2,1.832594397E-3,8.845234627E-2
1.592523522E1,1.527161949E-4,-8.842267841E-2,1.832594397E-3,8.844179884E-2
1.592739048E1,1.374445739E-3,-8.720094711E-2,3.054323839E-3,8.726524607E-2
1.592954569E1,1.374445739E-3,-9.086613357E-2,1.832594397E-3,9.089500390E-2
1.593170090E1,1.374445739E-3,-8.597921580E-2,6.108647794E-4,8.599237063E-2
1.593385610E1,2.596175298E-3,-8.842267841E-2,6.108647794E-4,8.846289244E-2
1.593601131E1,2.596175298E-3,-8.842267841E-2,3.054323839E-3,8.851349658E-2
1.593816657E1,1.374445739E-3,-8.720094711E-2,6.108647794E-4,8.721391766E-2
1.594032183E1,2.596175298E-3,-8.475748450E-2,1.832594397E-3,8.481703665E-2
1.594247699E1,2.596175298E-3,-8.597921580E-2,3.054323839E-3,8.607261219E-2
1.594463225E1,1.527161949E-4,-8.597921580E-2,3.054323839E-3,8.603358511E-2
1.594678746E1,1.374445739E-3,-8.353576064E-2,1.832594397E-3,8.356716346E-2
1.594894272E1,1.374445739E-3,-8.720094711E-2,1.832594397E-3,8.723103049E-2
1.595109793E1,1.527161949E-4,-8.720094711E-2,1.832594397E-3,8.722033536E-2
1.595325314E1,-1.069013379E-3,-8.353576064E-2,1.832594397E-3,8.356269800E-2
1.595540834E1,1.527161949E-4,-8.231402934E-2,6.108647794E-4,8.231643763E-2
1.595756360E1,-1.069013379E-3,-8.842267841E-2,3.054323839E-3,8.848187239E-2
1.595971881E1,2.596175298E-3,-8.231402934E-2,3.054323839E-3,8.241157956E-2
1.596187402E1,2.596175298E-3,-8.231402934E-2,3.054323839E-3,8.241157956E-2
1.596402923E1,1.527161949E-4,-8.231402934E-2,1.832594397E-3,8.233456838E-2
1.596618449E1,1.374445739E-3,-8.109229803E-2,1.832594397E-3,8.112464671E-2
1.596833970E1,1.374445739E-3,-8.231402934E-2,6.108647794E-4,8.232776981E-2
1.597049491E1,2.596175298E-3,-8.597921580E-2,1.832594397E-3,8.603792233E-2
1.597265017E1,1.374445739E-3,-8.231402934E-2,1.832594397E-3,8.234589807E-2
1.597480538E1,3.817904973E-3,-7.987056673E-2,6.108647794E-4,7.996409809E-2
1.597696058E1,2.596175298E-3,-8.353576064E-2,6.108647794E-4,8.357832607E-2
1.597911584E1,1.527161949E-4,-8.353576064E-2,1.832594397E-3,8.355599937E-2
1.598127105E1,2.596175298E-3,-7.864884287E-2,6.108647794E-4,7.869405166E-2
1.598342626E1,2.596175298E-3,-7.987056673E-2,3.054323839E-3,7.997109759E-2
1.598558147E1,1.527161949E-4,-8.231402934E-2,1.832594397E-3,8.233456838E-2
1.598773673E1,-2.290742937E-3,-8.231402934E-2,3.054323839E-3,8.240252316E-2
1.598989194E1,1.527161949E-4,-7.864884287E-2,1.832594397E-3,7.867033882E-2
1.599204715E1,1.527161949E-4,-7.987056673E-2,6.108647794E-4,7.987304869E-2
1.599420236E1,-2.290742937E-3,-8.109229803E-2,1.832594397E-3,8.114534309E-2
1.599635762E1,1.527161949E-4,-7.864884287E-2,6.108647794E-4,7.865136339E-2
1.599851282E1,1.374445739E-3,-7.987056673E-2,6.108647794E-4,7.988472749E-2
1.600066803E1,2.596175298E-3,-7.864884287E-2,3.054323839E-3,7.875093336E-2
1.600282324E1,1.527161949E-4,-8.109229803E-2,1.832594397E-3,8.111314643E-2
1.600497845E1,1.374445739E-3,-7.742711157E-2,3.054323839E-3,7.749952000E-2
1.600713371E1,1.374445739E-3,-7.742711157E-2,3.054323839E-3,7.749952000E-2
1.600928892E1,1.527161949E-4,-7.987056673E-2,3.054323839E-3,7.992909136E-2
1.601144412E1,1.527161949E-4,-7.864884287E-2,1.832594397E-3,7.867033882E-2
1.601359939E1,1.374445739E-3,-7.742711157E-2,1.832594397E-3,7.746099088E-2
1.601575459E1,2.596175298E-3,-7.254019380E-2,1.832594397E-3,7.260976687E-2
1.601790980E1,1.527161949E-4,-7.742711157E-2,6.108647794E-4,7.742967185E-2
1.602006506E1,1.527161949E-4,-7.864884287E-2,6.108647794E-4,7.865136339E-2
1.602222027E1,1.374445739E-3,-7.620538026E-2,1.832594397E-3,7.623980249E-2
1.602437548E1,1.527161949E-4,-7.742711157E-2,1.832594397E-3,7.744894660E-2
1.602653074E1,1.527161949E-4,-7.742711157E-2,1.832594397E-3,7.744894660E-2
1.602868595E1,1.374445739E-3,-7.620538026E-2,6.108647794E-4,7.622022197E-2
1.603084116E1,-2.290742937E-3,-7.620538026E-2,1.832594397E-3,7.626182457E-2
1.603299637E1,-2.290742937E-3,-7.864884287E-2,6.108647794E-4,7.868456738E-2
1.603515162E1,1.527161949E-4,-7.254019380E-2,1.832594397E-3,7.256349937E-2
1.603730683E1,1.527161949E-4,-7.254019380E-2,6.108647794E-4,7.254292656E-2
1.603946204E1,1.374445739E-3,-7.254019380E-2,6.108647794E-4,7.255578525E-2
1.604161725E1,1.374445739E-3,-7.131846249E-2,1.832594397E-3,7.135524224E-2
1.604377251E1,1.374445739E-3,-7.254019380E-2,1.832594397E-3,7.257635441E-2
1.604592772E1,1.527161949E-4,-7.131846249E-2,1.832594397E-3,7.134216717E-2
1.604808465E1,2.596175298E-3,-7.009673119E-2,1.832594397E-3,7.016872702E-2
1.605023814E1,1.374445739E-3,-7.376192510E-2,1.832594397E-3,7.379748707E-2
1.605239340E1,2.596175298E-3,-7.131846249E-2,6.108647794E-4,7.136831492E-2
1.605454860E1,1.374445739E-3,-7.009673119E-2,1.832594397E-3,7.013415164E-2
1.605670381E1,1.527161949E-4,-7.254019380E-2,6.108647794E-4,7.254292656E-2
1.605885907E1,1.374445739E-3,-7.376192510E-2,1.832594397E-3,7.379748707E-2
1.606101428E1,2.596175298E-3,-7.254019380E-2,1.832594397E-3,7.260976687E-2
1.606316949E1,1.374445739E-3,-7.009673119E-2,6.108647794E-4,7.011286601E-2
1.606532470E1,2.596175298E-3,-6.887500733E-2,3.054323839E-3,6.899156220E-2
1.606747996E1,1.374445739E-3,-7.254019380E-2,6.108647794E-4,7.255578525E-2
1.606963517E1,1.527161949E-4,-6.765327603E-2,1.832594397E-3,6.767826447E-2
1.607179038E1,1.374445739E-3,-6.765327603E-2,6.108647794E-4,6.766999345E-2
1.607394564E1,1.527161949E-4,-6.765327603E-2,6.108647794E-4,6.765620618E-2
1.607610084E1,2.596175298E-3,-6.765327603E-2,6.108647794E-4,6.770582722E-2
1.607825605E1,1.374445739E-3,-6.643154472E-2,1.832594397E-3,6.647102856E-2
1.608041131E1,1.374445739E-3,-6.643154472E-2,6.108647794E-4,6.644856952E-2
1.608256652E1,1.527161949E-4,-7.254019380E-2,1.832594397E-3,7.256349937E-2
1.608472173E1,1.527161949E-4,-6.520981342E-2,6.108647794E-4,6.521285336E-2
1.608687694E1,1.527161949E-4,-6.520981342E-2,6.108647794E-4,6.521285336E-2
1.608903215E1,-1.069013379E-3,-6.643154472E-2,6.108647794E-4,6.644295357E-2
1.609118741E1,1.374445739E-3,-6.520981342E-2,-6.108647794E-4,6.522715709E-2
1.609334262E1,2.596175298E-3,-6.643154472E-2,6.108647794E-4,6.648506160E-2
1.609549782E1,2.596175298E-3,-6.887500733E-2,6.108647794E-4,6.892662705E-2
1.609765308E1,-1.069013379E-3,-6.765327603E-2,1.832594397E-3,6.768653447E-2
1.609980829E1,1.374445739E-3,-6.520981342E-2,6.108647794E-4,6.522715709E-2
1.610196355E1,2.596175298E-3,-6.398808211E-2,6.108647794E-4,6.404364086E-2
1.610411876E1,2.596175298E-3,-6.276635826E-2,6.108647794E-4,6.282299747E-2
1.610627397E1,1.374445739E-3,-6.520981342E-2,1.832594397E-3,6.525003654E-2
